Unnamed: 0,TV,Radio,Newspaper,Sales
-1.7234120963168802,0.9698522664314472,0.9815224720944646,1.7789454671970675,1.5520531300050828
-1.7060913717307808,-1.1973762276801816,1.08280781250047,0.6695787601782472,-0.6960461112279063
-1.6887706471446815,-1.5161549878593168,1.5284633102868947,1.7835486485539918,-0.9074058689506658
-1.6714499225585822,0.052049682179432025,1.217854933041811,1.286405062006139,0.8603302865487782
-1.654129197972483,0.39418219768304597,-0.8416136552136356,1.2818018806492142,-0.21568302549436164
-1.6368084733863837,-1.6154084479883515,1.731033991098906,2.045929985898692,-1.3109108609668434
-1.6194877488002843,-1.0455768180710696,0.6439046707411127,-0.3247084129174588,-0.4270427832171212
-1.602167024214185,-0.3134365886486605,-0.2474063248317362,-0.8724869943914819,-0.15803945520633647
-1.5848462996280859,-1.6165761357545754,-1.429068629568468,-1.360424218225486,-1.772059423271046
-1.5675255750419865,0.6160428732655941,-1.3953068494331329,-0.4305815841267238,-0.6576170643692228
-1.5502048504558872,-0.945155670175811,-1.1792314565669877,-0.2924861434189869,-1.0419075329560585
-1.5328841258697878,0.7900283504329607,0.04969734035921342,-1.222328777517749,0.6489705288260184
-1.5155634012836885,-1.439087595288537,0.7992088593636548,1.627040482418557,-0.9266203923800078
-1.4982426766975894,-0.5785017115814944,-1.057689048079781,-1.0750269740961629,-0.8305477752332989
-1.48092195211149,0.6662534472132233,0.6506570267681798,0.7110073923905683,0.9564029036954872
-1.4636012275253907,0.5646646115517409,1.6500057187741017,1.0286269060183633,1.6096967002931075
-1.4462805029392913,-0.925304978150004,0.9004941997696604,3.8411707150992718,-0.2925411192117288
-1.428959778353192,1.568876090504327,1.1030648805816716,1.1621191653691756,1.9939871688799433
-1.4116390537670929,-0.9089573494228689,-0.18663512058813295,-0.5640738434775362,-0.5231154003638301
-1.3943183291809935,0.00300679599802677,0.04294498433214629,-0.5272483926221396,0.11096387280444857
-1.3769976045948942,0.8332327977832465,0.2995345133606938,1.051642812802986,0.7642576694020693
-1.3596768800087948,1.0550934733657946,-1.2264979487564571,-0.3247084129174588,-0.2925411192117288
-1.3423561554226957,-1.5628624985082744,-0.4972434978332167,0.8767219212398527,-1.618343235836312
-1.3250354308365964,0.9488338866394165,-0.42971993756254645,-0.20042251628049557,0.2838945836685247
-1.307714706250497,-0.9895278052923207,-0.7200712467264291,-0.5640738434775362,-0.8305477752332989
-1.2903939816643977,1.3528538537528985,-1.3345356451895296,-0.5088356671944414,-0.38861373635843777
-1.2730732570782983,-0.04837146571582657,0.4075722097937665,-0.8264551808222362,0.18782196652181576
-1.2557525324921992,1.0866210430538408,-0.44322464961668046,-0.35232750105900623,0.3607526773858919
-1.2384318079060999,1.1882098787153237,0.25902037719829174,-0.35232750105900623,0.937188380266145
-1.2211110833200005,-0.8926097206957339,-0.4904911418061497,0.4716419618304908,-0.6768315877985646
-1.2037903587339012,1.7031601836200798,0.34004864952309616,0.5821183143966806,1.4175514659996897
-1.1864696341478018,-0.3986777955830079,-0.39595815742721124,0.3703719719781506,-0.4078282597877795
-1.1691489095617027,-0.5820047748801662,-1.4695827657308704,-0.025501624717362077,-0.8497622986626406
-1.1518281849756034,1.3843814234409453,-0.22039690072346815,-1.3926464877239577,0.6489705288260184
-1.134507460389504,-0.5995200913735252,-1.4763351217579375,-1.0658206113823139,-0.8689768220919823
-1.1171867358034047,1.6774710527631533,-1.2940215090271274,-1.0151856164561435,-0.23489754892370335
-1.0998660112173053,1.399561364401856,1.386663833718487,-1.1762969639485032,2.186132403173361
-1.0825452866312062,-0.8447345222805522,1.7647957712342413,0.6971978483197947,0.1301783962337903
-1.0652245620451068,-1.213723856407317,0.23201095309002343,0.20926062448579077,-0.7536896815159317
-1.0479038374590075,0.9453308233407446,0.9747701160673979,0.06656200242112922,1.4367659894290317
-1.0305831128729082,0.6475704429536404,-0.06509271210092618,0.04814927699343102,0.4952543413912846
-1.013262388286809,0.3498100625665362,0.684418806903515,0.3749751533350752,0.5913269585379936
-0.9959416637007097,1.711333997983648,0.2995345133606938,-1.3235987673700893,1.2830498019942973
-0.9786209391146103,0.6989487046674937,-1.0036701998632447,-0.19121615356664648,-0.21568302549436164
